quarter,ticker,firm,CIK,sector,industry,GenAI_Exposure,GenAI_Risk,GenAI_Adoption,GenAI_Opportunity
2018Q3,IQV,IQVIA,1478242,Health Care,Life Sciences Tools & Services,2.803738317757009,0.0,1.5909090909090908,1.1363636363636365
2018Q4,IQV,IQVIA,1478242,Health Care,Life Sciences Tools & Services,3.5211267605633796,0.0,1.3605442176870748,2.0408163265306123
2019Q1,IQV,IQVIA,1478242,Health Care,Life Sciences Tools & Services,2.9345372460496613,0.6578947368421052,1.7543859649122806,0.43859649122807015
2019Q2,IQV,IQVIA,1478242,Health Care,Life Sciences Tools & Services,4.103671706263499,0.0,2.904564315352697,1.0373443983402488
2019Q3,IQV,IQVIA,1478242,Health Care,Life Sciences Tools & Services,3.5000000000000004,0.0,1.2077294685990339,2.1739130434782608
2019Q4,IQV,IQVIA,1478242,Health Care,Life Sciences Tools & Services,1.7208413001912046,0.0,0.9398496240601504,0.7518796992481203
2020Q1,IQV,IQVIA,1478242,Health Care,Life Sciences Tools & Services,2.3758099352051834,1.0040160642570282,0.6024096385542169,0.0
2020Q2,IQV,IQVIA,1478242,Health Care,Life Sciences Tools & Services,0.25380710659898476,0.0,0.0,0.25316455696202533
2020Q3,IQV,IQVIA,1478242,Health Care,Life Sciences Tools & Services,1.3123359580052494,0.0,0.0,1.2953367875647668
2020Q4,IQV,IQVIA,1478242,Health Care,Life Sciences Tools & Services,2.0134228187919465,1.25,0.0,0.0
2021Q1,IQV,IQVIA,1478242,Health Care,Life Sciences Tools & Services,0.5050505050505051,0.5025125628140703,0.0,0.0
2021Q2,IQV,IQVIA,1478242,Health Care,Life Sciences Tools & Services,2.2408963585434174,0.0,0.821917808219178,1.36986301369863
2021Q3,IQV,IQVIA,1478242,Health Care,Life Sciences Tools & Services,1.3215859030837007,0.0,0.0,0.40650406504065045
2021Q4,IQV,IQVIA,1478242,Health Care,Life Sciences Tools & Services,1.9867549668874174,0.8368200836820083,0.6276150627615062,0.0
2022Q1,IQV,IQVIA,1478242,Health Care,Life Sciences Tools & Services,2.8761061946902657,1.2903225806451613,0.8602150537634409,0.6451612903225806
2022Q2,IQV,IQVIA,1478242,Health Care,Life Sciences Tools & Services,2.077922077922078,1.2722646310432568,0.7633587786259541,0.0
2022Q3,IQV,IQVIA,1478242,Health Care,Life Sciences Tools & Services,1.1049723756906076,0.0,0.0,1.092896174863388
2022Q4,IQV,IQVIA,1478242,Health Care,Life Sciences Tools & Services,0.7334963325183375,0.0,0.0,0.7281553398058253
2023Q1,IQV,IQVIA,1478242,Health Care,Life Sciences Tools & Services,1.3157894736842104,1.2987012987012987,0.0,0.0
2023Q2,IQV,IQVIA,1478242,Health Care,Life Sciences Tools & Services,1.1655011655011656,1.1520737327188941,0.0,0.0
2023Q3,IQV,IQVIA,1478242,Health Care,Life Sciences Tools & Services,6.046511627906978,2.3706896551724137,3.0172413793103448,0.0
2023Q4,IQV,IQVIA,1478242,Health Care,Life Sciences Tools & Services,0.0,0.0,0.0,0.0
2024Q1,IQV,IQVIA,1478242,Health Care,Life Sciences Tools & Services,2.1739130434782608,1.0638297872340425,1.0638297872340425,0.0
2024Q2,IQV,IQVIA,1478242,Health Care,Life Sciences Tools & Services,0.25380710659898476,0.0,0.25316455696202533,0.0
2024Q3,IQV,IQVIA,1478242,Health Care,Life Sciences Tools & Services,2.991452991452992,1.0373443983402488,1.8672199170124482,0.0
2024Q4,IQV,IQVIA,1478242,Health Care,Life Sciences Tools & Services,1.1848341232227488,0.0,1.1709601873536302,0.0
2014Q2,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,0.0,0.0,0.0,0.0
2014Q3,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,0.6198347107438017,0.0,0.0,0.6160164271047228
2014Q4,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,0.23255813953488372,0.23201856148491878,0.0,0.0
2015Q1,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,0.7299270072992701,0.0,0.7246376811594203,0.0
2015Q2,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,0.0,0.0,0.0,0.0
2015Q3,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,0.0,0.0,0.0,0.0
2015Q4,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,1.810865191146881,0.0,0.592885375494071,1.185770750988142
2016Q1,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,0.6134969325153374,0.0,0.0,0.6097560975609756
2016Q2,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,0.487012987012987,0.0,0.0,0.0
2016Q3,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,2.508960573476702,0.0,0.0,2.4475524475524475
2016Q4,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,0.5235602094240838,0.0,0.0,0.5208333333333333
2017Q1,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,0.5272407732864675,0.0,0.5244755244755245,0.0
2017Q2,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,0.71301247771836,0.0,0.0,0.7079646017699115
2017Q3,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,0.0,0.0,0.0,0.0
2017Q4,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,0.37243947858473,0.0,0.0,0.3710575139146568
2018Q1,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,0.9708737864077669,0.0,0.0,0.0
2018Q2,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,0.0,0.0,0.0,0.0
2018Q3,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,2.0312500000000004,0.7299270072992701,0.0,0.583941605839416
2018Q4,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,0.5050505050505051,0.0,0.0,0.5025125628140703
2019Q1,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,1.279707495429616,0.0,0.9025270758122743,0.36101083032490977
2019Q2,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,0.6198347107438017,0.6160164271047228,0.0,0.0
2019Q3,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,0.0,0.0,0.0,0.0
2019Q4,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,0.0,0.0,0.0,0.0
2020Q1,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,0.0,0.0,0.0,0.0
2020Q2,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,0.0,0.0,0.0,0.0
2020Q3,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,0.379506641366224,0.0,0.0,0.3780718336483932
2020Q4,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,0.0,0.0,0.0,0.0
2021Q1,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,2.006172839506173,0.0,0.0,1.9667170953101363
2021Q2,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,0.9708737864077669,0.0,0.576923076923077,0.38461538461538464
2021Q3,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,0.0,0.0,0.0,0.0
2021Q4,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,0.0,0.0,0.0,0.0
2022Q1,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,0.6564551422319475,0.0,0.0,0.6521739130434783
2022Q2,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,1.724137931034483,0.0,1.059322033898305,0.6355932203389831
2022Q3,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,0.0,0.0,0.0,0.0
2022Q4,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,1.187648456057007,0.0,0.0,1.1737089201877933
2023Q1,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,2.2821576763485476,0.40816326530612246,1.2244897959183674,0.6122448979591837
2023Q2,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,3.2388663967611335,0.0,0.0,3.2388663967611335
2023Q3,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,1.0822510822510822,0.0,0.0,1.0822510822510822
2023Q4,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,0.0,0.0,0.0,0.0
2024Q1,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,0.8695652173913043,0.0,0.0,0.8695652173913043
2024Q2,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,0.0,0.0,0.0,0.0
2024Q3,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,1.8828451882845185,0.9803921568627451,0.0,0.0
2024Q4,IR,Ingersoll Rand,1699150,Industrials,Industrial Machinery & Supplies & Components,0.0,0.0,0.0,0.0
2014Q2,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,0.0,0.0,0.0,0.0
2014Q3,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,0.9216589861751152,0.9216589861751152,0.0,0.0
2014Q4,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,0.7009345794392523,0.0,0.0,0.0
2015Q1,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,0.91324200913242,0.0,0.0,0.91324200913242
2015Q2,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,0.0,0.0,0.0,0.0
2015Q3,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,0.0,0.0,0.0,0.0
2015Q4,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,0.8620689655172413,0.8620689655172413,0.0,0.0
2016Q1,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,0.0,0.0,0.0,0.0
2016Q2,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,1.9138755980861246,0.0,1.1312217194570136,0.0
2016Q3,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,3.203661327231121,0.21321961620469082,1.9189765458422177,0.0
2016Q4,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,0.0,0.0,0.0,0.0
2017Q1,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,2.553191489361702,0.851063829787234,0.0,1.702127659574468
2017Q2,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,0.0,0.0,0.0,0.0
2017Q3,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,0.8287292817679558,0.0,0.8287292817679558,0.0
2017Q4,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,0.6756756756756757,0.0,0.6756756756756757,0.0
2018Q1,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,0.25380710659898476,0.0,0.0,0.25380710659898476
2018Q2,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,2.0,0.0,0.0,0.9259259259259258
2018Q3,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,2.2222222222222228,0.0,0.0,2.2222222222222223
2018Q4,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,0.7590132827324478,0.0,0.0,0.0
2019Q1,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,0.8849557522123894,0.0,0.4273504273504274,0.0
2019Q2,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,0.0,0.0,0.0,0.0
2019Q3,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,0.7042253521126761,0.2347417840375587,0.4694835680751174,0.0
2019Q4,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,2.580645161290323,0.8602150537634409,1.2903225806451613,0.43010752688172044
2020Q1,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,1.084010840108401,0.0,1.084010840108401,0.0
2020Q2,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,0.9036144578313252,0.0,0.9036144578313252,0.0
2020Q3,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,0.6928406466512702,0.0,0.0,0.6928406466512702
2020Q4,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,2.2151898734177213,0.0,2.2151898734177213,0.0
2021Q1,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,0.7159904534606205,0.0,0.0,0.7159904534606205
2021Q2,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,0.0,0.0,0.0,0.0
2021Q3,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,0.0,0.0,0.0,0.0
2021Q4,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,4.137931034482759,0.0,2.7586206896551726,1.3793103448275863
2022Q1,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,1.0554089709762535,0.0,1.0554089709762533,0.0
2022Q2,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,2.083333333333333,0.0,0.8928571428571428,1.1904761904761905
2022Q3,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,1.1799410029498525,0.0,1.1799410029498525,0.0
2022Q4,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,0.8264462809917356,0.0,0.8264462809917356,0.0
2023Q1,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,5.327868852459016,0.0,2.0491803278688523,3.278688524590164
2023Q2,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,1.3227513227513228,0.0,0.5291005291005291,0.7936507936507936
2023Q3,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,2.369668246445498,1.8957345971563981,0.47393364928909953,0.0
2023Q4,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,0.8620689655172413,0.0,0.8620689655172413,0.0
2024Q1,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,2.005730659025788,0.0,1.4326647564469914,0.5730659025787965
2024Q2,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,1.2618296529968456,0.0,0.0,0.9230769230769231
2024Q3,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,2.7272727272727275,0.0,2.727272727272727,0.0
2024Q4,IRM,Iron Mountain,1020569,Real Estate,Other Specialized REITs,1.9444444444444442,0.0,1.9444444444444444,0.0
2014Q2,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,0.0,0.0,0.0,0.0
2014Q3,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,0.22522522522522523,0.22522522522522523,0.0,0.0
2014Q4,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,0.5385996409335727,0.0,0.5385996409335727,0.0
2015Q1,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,1.6528925619834711,1.6528925619834711,0.0,0.0
2015Q2,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,1.3513513513513513,0.0,1.3513513513513513,0.0
2015Q3,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,0.4158004158004158,0.0,0.0,0.4158004158004158
2015Q4,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,2.666666666666667,1.1111111111111112,0.0,1.5555555555555556
2016Q1,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,0.3891050583657587,0.0,0.0,0.38910505836575876
2016Q2,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,1.0033444816053512,0.5016722408026756,0.0,0.5016722408026756
2016Q3,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,3.6850921273031827,0.0,0.6700167504187605,3.015075376884422
2016Q4,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,2.1359223300970873,0.9708737864077669,1.1650485436893203,0.0
2017Q1,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,1.02880658436214,0.0,0.0,1.02880658436214
2017Q2,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,0.8048289738430584,0.0,0.0,0.8048289738430584
2017Q3,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,2.692307692307692,0.7692307692307693,0.7692307692307693,1.153846153846154
2017Q4,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,1.0563380281690142,0.8802816901408451,0.0,0.17605633802816903
2018Q1,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,0.8333333333333334,0.0,0.0,0.8333333333333334
2018Q2,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,0.2242152466367713,0.0,0.0,0.2242152466367713
2018Q3,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,0.211864406779661,0.0,0.0,0.211864406779661
2018Q4,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,2.4344569288389515,0.18726591760299627,0.7490636704119851,1.4981273408239701
2019Q1,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,1.4256619144602851,0.6109979633401221,0.6109979633401221,0.20366598778004072
2019Q2,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,1.5355086372360844,0.0,1.1516314779270633,0.3838771593090211
2019Q3,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,3.3797216699801194,0.9940357852882704,0.0,2.3856858846918487
2019Q4,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,0.9345794392523363,0.9345794392523363,0.0,0.0
2020Q1,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,1.3384321223709368,0.0,0.0,1.338432122370937
2020Q2,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,0.43383947939262474,0.0,0.0,0.43383947939262474
2020Q3,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,2.2222222222222223,0.0,0.20202020202020202,2.0202020202020203
2020Q4,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,2.083333333333333,0.0,0.0,2.083333333333333
2021Q1,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,1.953125,0.78125,0.9765625,0.1953125
2021Q2,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,2.5316455696202533,0.0,1.4767932489451476,1.0548523206751055
2021Q3,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,2.2508038585209005,1.607717041800643,0.0,0.6430868167202572
2021Q4,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,4.411764705882352,0.0,1.8907563025210083,2.5210084033613445
2022Q1,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,1.5350877192982455,0.0,0.0,1.5350877192982455
2022Q2,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,4.417670682730924,0.0,0.0,4.417670682730924
2022Q3,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,3.0864197530864192,1.02880658436214,0.0,2.05761316872428
2022Q4,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,2.96127562642369,0.0,1.7057569296375266,0.6396588486140725
2023Q1,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,4.477611940298507,2.55863539445629,0.0,1.9189765458422177
2023Q2,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,0.8658008658008658,0.4329004329004329,0.0,0.4329004329004329
2023Q3,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,3.4562211981566824,1.1520737327188941,2.0737327188940093,0.2304147465437788
2023Q4,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,1.7777777777777777,0.8888888888888888,0.0,0.8888888888888888
2024Q1,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,4.9079754601226995,1.2269938650306749,0.0,3.6809815950920246
2024Q2,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,4.32900432900433,0.0,0.0,4.329004329004329
2024Q3,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,3.256704980842912,0.0,0.7662835249042145,2.490421455938697
2024Q4,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,3.8724373576309796,0.0,2.050113895216401,1.8223234624145785
2025Q1,ISRG,Intuitive Surgical,1035267,Health Care,Health Care Equipment,0.19305019305019305,0.0,0.0,0.19305019305019305
2014Q2,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,1.7001545595054095,1.545595054095827,0.1545595054095827,0.0
2014Q3,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,2.11864406779661,0.9765625,0.0,0.0
2014Q4,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,0.0,0.0,0.0,0.0
2015Q1,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,0.0,0.0,0.0,0.0
2015Q2,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,1.9920318725099602,0.0,0.9225092250922509,0.0
2015Q3,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,0.0,0.0,0.0,0.0
2015Q4,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,1.2411347517730498,0.0,0.0,0.6451612903225806
2016Q1,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,0.0,0.0,0.0,0.0
2016Q2,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,0.3184713375796179,0.0,0.0,0.3184713375796179
2016Q3,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,0.6299212598425197,0.0,0.0,0.6299212598425197
2016Q4,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,1.495327102803738,0.0,1.4953271028037385,0.0
2017Q1,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,1.7574692442882252,0.8787346221441126,0.0,0.8787346221441126
2017Q2,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,3.0456852791878175,0.8025682182985553,0.0,1.4446227929373996
2017Q3,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,2.0066889632107023,0.8361204013377926,0.0,1.1705685618729096
2017Q4,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,0.44709388971684055,0.0,0.44709388971684055,0.0
2018Q1,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,0.9602194787379973,0.0,0.0,0.9602194787379973
2018Q2,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,3.136531365313653,0.0,0.5154639175257731,1.5463917525773196
2018Q3,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,0.5338078291814947,0.5338078291814947,0.0,0.0
2018Q4,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,2.464788732394366,0.7042253521126761,0.7042253521126761,1.056338028169014
2019Q1,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,0.7473841554559043,0.0,0.7473841554559043,0.0
2019Q2,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,1.146788990825688,0.0,0.0,1.146788990825688
2019Q3,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,2.0725388601036268,0.0,2.072538860103627,0.0
2019Q4,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,2.061855670103093,0.0,1.0309278350515463,1.0309278350515463
2020Q1,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,2.054794520547945,1.0273972602739725,0.5136986301369862,0.5136986301369862
2020Q2,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,0.6745362563237773,0.0,0.6745362563237773,0.0
2020Q3,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,0.0,0.0,0.0,0.0
2020Q4,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,2.2598870056497176,0.0,2.2598870056497176,0.0
2021Q1,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,1.36986301369863,0.0,0.3913894324853229,0.9784735812133072
2021Q2,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,0.6237006237006238,0.0,0.0,0.6237006237006237
2021Q3,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,0.6912442396313364,0.6912442396313364,0.0,0.0
2021Q4,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,0.4032258064516129,0.0,0.0,0.4032258064516129
2022Q1,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,0.0,0.0,0.0,0.0
2022Q2,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,1.0666666666666667,0.5333333333333333,0.5333333333333333,0.0
2022Q3,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,0.0,0.0,0.0,0.0
2022Q4,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,0.23752969121140144,0.23752969121140144,0.0,0.0
2023Q1,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,0.5300353356890459,0.0,0.5300353356890459,0.0
2023Q2,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,2.524271844660194,0.0,0.9708737864077669,1.5533980582524272
2023Q3,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,0.0,0.0,0.0,0.0
2023Q4,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,1.2422360248447206,0.0,1.0351966873706004,0.2070393374741201
2024Q1,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,0.6578947368421052,0.0,0.6578947368421052,0.0
2024Q2,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,0.0,0.0,0.0,0.0
2024Q3,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,3.289473684210526,1.0964912280701753,0.0,2.1929824561403506
2024Q4,IT,Gartner,749251,Information Technology,IT Consulting & Other Services,1.0845986984815619,0.0,1.0845986984815619,0.0
2014Q2,ITW,Illinois Tool Works,49826,Industrials,Industrial Machinery & Supplies & Components,2.319587628865979,0.0,2.3195876288659796,0.0
2014Q3,ITW,Illinois Tool Works,49826,Industrials,Industrial Machinery & Supplies & Components,0.0,0.0,0.0,0.0
2014Q4,ITW,Illinois Tool Works,49826,Industrials,Industrial Machinery & Supplies & Components,0.78125,0.0,0.0,0.0
2015Q1,ITW,Illinois Tool Works,49826,Industrials,Industrial Machinery & Supplies & Components,1.834862385321101,0.0,0.0,1.834862385321101
2015Q2,ITW,Illinois Tool Works,49826,Industrials,Industrial Machinery & Supplies & Components,0.0,0.0,0.0,0.0
2015Q3,ITW,Illinois Tool Works,49826,Industrials,Industrial Machinery & Supplies & Components,2.4221453287197234,0.6920415224913495,1.384083044982699,0.34602076124567477
2015Q4,ITW,Illinois Tool Works,49826,Industrials,Industrial Machinery & Supplies & Components,3.068592057761733,0.0,0.7220216606498195,2.3465703971119134
2016Q1,ITW,Illinois Tool Works,49826,Industrials,Industrial Machinery & Supplies & Components,1.9736842105263157,0.6578947368421052,0.6578947368421052,0.6578947368421052
2016Q2,ITW,Illinois Tool Works,49826,Industrials,Industrial Machinery & Supplies & Components,4.157043879907621,0.21052631578947367,1.8947368421052633,0.631578947368421
2016Q3,ITW,Illinois Tool Works,49826,Industrials,Industrial Machinery & Supplies & Components,1.0309278350515463,0.0,0.0,1.0309278350515463
2016Q4,ITW,Illinois Tool Works,49826,Industrials,Industrial Machinery & Supplies & Components,0.0,0.0,0.0,0.0
2017Q1,ITW,Illinois Tool Works,49826,Industrials,Industrial Machinery & Supplies & Components,0.22988505747126436,0.0,0.22988505747126436,0.0
2017Q2,ITW,Illinois Tool Works,49826,Industrials,Industrial Machinery & Supplies & Components,0.8771929824561403,0.0,0.0,0.8771929824561403
2017Q3,ITW,Illinois Tool Works,49826,Industrials,Industrial Machinery & Supplies & Components,0.0,0.0,0.0,0.0
2017Q4,ITW,Illinois Tool Works,49826,Industrials,Industrial Machinery & Supplies & Components,1.6216216216216217,0.0,1.0810810810810811,0.5405405405405406
